EVTDESC955181;Возник спор с $FROMCOUNTRY$ за наши колониальные границы в Сенегале и Гвинее. $FROMCOUNTRY_ADJ граждан долларов прошло через границу и теперь живут в провинции Зигиншор. В соответствии с принципами эффективной оккупации, установленных в конференции в Берлине, территория принадлежит нам. Но он был под частичной властью другого народа в течение длительного времени и, таким образом, возник спор. Правительство $FROMCOUNTRY_ADJ$ подошел к нам и предложил обмен - Габу для Зигиншора, и все претензии будут урегулированы.;A dispute arose with $FROMCOUNTRY$ over our colonial borders in Senegal and Guinea. $FROMCOUNTRY_ADJ$ citizens poured through the border and are now living in Ziguinchor province. According to the principles of effective occupation established in Conference of Berlin, the territory belong to us. But it has been under partial rule of another nation for a long time and thus the dispute arose. The $FROMCOUNTRY_ADJ$ government approached us and proposed an exchange - Gabu for Ziguinchor and all the claims would be settled.;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT955181OPTA;Сделка кажется справедливым.;The deal seems fair.;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT955181OPTB;Мы никогда бы не согласились на такое предложение.;We would never agree to such proposal.;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME60055559;В $COUNTRY_ADJ$ - $FROMCOUNTRY_ADJ$ пограничного договора;The $COUNTRY_ADJ$ - $FROMCOUNTRY_ADJ$ Border Treaty;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC60055559;Дипломаты $FROMCOUNTRY$ обращались к нам с дружбе и границе договор по урегулированию нерешенных вопросов между предполагаемой территории наших двух стран. Договор будет предусматривать обмен населения, делимитации границы и договор о дружбе. Если мы подписываем эту сделку, она также будет показать миру нашу волю, чтобы решать вопросы дипломатично, а наше правительство уважать волю народа.;Diplomats of $FROMCOUNTRY$ approached us with a friendship and border treaty to settle outstanding issues between the perceived territory of our two countries. The treaty would include population exchanges, border delimitation and a treaty of friendship. If we sign this deal it will also show the world our will to settle issues diplomatically and our government respect of the will of the people.;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT60055559OPTA;Это звучит как хорошая идея.;This sounds like a good idea.;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT60055559OPTB;Никакой сделки.;No deal.;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME16458;В $COUNTRY_ADJ$ договор $FROMCOUNTRY_ADJ$ ;The $COUNTRY_ADJ$ - $FROMCOUNTRY_ADJ$ Treaty;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC16458;Правительство $FROMCOUNTRY_ADJ$ обращались к нам с Договора о дружбе и предложение аренды в Гуантанамо. В то время как они появляются-хорошему, их предложения аренды, очевидно, часть их доктрины влияния на американском континенте и они не отступились от него, даже если мы откажемся от их дружбы.;The $FROMCOUNTRY_ADJ$ government approached us with a friendship treaty and a lease proposal for the Guantanamo Bay. While they appear amicable, their lease proposal is obviously part of their doctrine of influence over the Americas and they will not back down from it, even if we refuse their friendship.;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTA16458;Мы принимаем предложение.;We accept the proposal.;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTB16458;Мы не будем стоять на этом.;We will not stand for this.;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME36626;Срыва переговоров;Breakdown in Negotiations;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTA36226;Дураки!;Fools!;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTB44104;Мы должны поощрять большее число государств принимают его идеи.;We should encourage more states to adopt his ideas.;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME97119;Смерть последнего императора Великих Моголов;The Death of the Last Mughal Emperor;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
